id,name,brand,category,price,embedding_text
431,Under Armour Elite Spor Plus,Under Armour,Spor Ayakkabı,3080.0,"Under Armour Elite Spor Plus. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Elite Spor Plus, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, su geçirmez. Fiyat: 3080.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: erkek."
432,Puma Elite Koşu X,Puma,Koşu Ayakkabısı,970.0,"Puma Elite Koşu X. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Elite Koşu X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş burun, amortisörlü, karbon plaka, yüksek koşu verimi, yastıklı taban. Fiyat: 970.0 TL. Sezon: yazlık. Renk: Beyaz. Cinsiyet: unisex."
436,New Balance Elite Koşu 3.0,New Balance,Koşu Ayakkabısı,4650.0,"New Balance Elite Koşu 3.0. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Elite Koşu 3.0, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, hafif, karbon plaka, amortisörlü, geniş burun. Fiyat: 4650.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: unisex."
437,Asics Comfort Spor V2,Asics,Spor Şort,500.0,"Asics Comfort Spor V2. Marka: Asics. Kategori: Spor Şort. Asics Comfort Spor V2, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, fermuarlı cep, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: esnek bel, fermuarlı cep, hızlı kuruyan, hafif, dar kesim. Fiyat: 500.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: kadın."
439,Skechers Pro Koşu Lite,Skechers,Koşu Ayakkabısı,1740.0,"Skechers Pro Koşu Lite. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Pro Koşu Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yüksek koşu verimi, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş burun, yüksek koşu verimi, nefes alan. Fiyat: 1740.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: kadın."
440,Asics Comfort Koşu Lite,Asics,Koşu Ayakkabısı,5000.0,"Asics Comfort Koşu Lite. Marka: Asics. Kategori: Koşu Ayakkabısı. Asics Comfort Koşu Lite, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek koşu verimi, amortisörlü. Fiyat: 5000.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: kadın."
441,Columbia Air Koşu Max,Columbia,Koşu Ayakkabısı,3630.0,"Columbia Air Koşu Max. Marka: Columbia. Kategori: Koşu Ayakkabısı. Columbia Air Koşu Max, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, amortisörlü, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, amortisörlü, geniş burun, yüksek koşu verimi, nefes alan. Fiyat: 3630.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: erkek."
442,Under Armour Speed Spor V2,Under Armour,Spor Şort,410.0,"Under Armour Speed Spor V2. Marka: Under Armour. Kategori: Spor Şort. Under Armour Speed Spor V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, esnek bel, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, esnek bel, fermuarlı cep, hafif, geniş kesim. Fiyat: 410.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: unisex."
443,New Balance Profesyonel Spor V2,New Balance,Spor Ayakkabı,990.0,"New Balance Profesyonel Spor V2. Marka: New Balance. Kategori: Spor Ayakkabı. New Balance Profesyonel Spor V2, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, nefes alan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, nefes alan, hafif. Fiyat: 990.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: unisex."
445,Reebok Profesyonel Koşu Max,Reebok,Koşu Ayakkabısı,2330.0,"Reebok Profesyonel Koşu Max. Marka: Reebok. Kategori: Koşu Ayakkabısı. Reebok Profesyonel Koşu Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, hafif, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, hafif, yüksek koşu verimi. Fiyat: 2330.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: unisex."
447,Columbia Comfort Spor V2,Columbia,Spor Ayakkabı,3240.0,"Columbia Comfort Spor V2. Marka: Columbia. Kategori: Spor Ayakkabı. Columbia Comfort Spor V2, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: su geçirmez, yüksek taban, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: su geçirmez, yüksek taban, ortopedik. Fiyat: 3240.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: kadın."
449,Columbia Comfort Koşu V2,Columbia,Koşu Ayakkabısı,4600.0,"Columbia Comfort Koşu V2. Marka: Columbia. Kategori: Koşu Ayakkabısı. Columbia Comfort Koşu V2, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, amortisörlü, geniş burun, yastıklı taban, karbon plaka. Fiyat: 4600.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: unisex."
450,Puma Speed Spor 3.0,Puma,Spor Şort,780.0,"Puma Speed Spor 3.0. Marka: Puma. Kategori: Spor Şort. Puma Speed Spor 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, dar kesim. Fiyat: 780.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: erkek."
452,New Balance Profesyonel Koşu Max,New Balance,Koşu Ayakkabısı,1520.0,"New Balance Profesyonel Koşu Max. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Profesyonel Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yastıklı taban, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yastıklı taban, yüksek koşu verimi. Fiyat: 1520.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: erkek."
453,Puma Ultra Koşu 3.0,Puma,Koşu Ayakkabısı,2270.0,"Puma Ultra Koşu 3.0. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Ultra Koşu 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, hafif, karbon plaka, yüksek koşu verimi, nefes alan. Fiyat: 2270.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: erkek."
457,Nike Pro Koşu X,Nike,Koşu Ayakkabısı,1320.0,"Nike Pro Koşu X. Marka: Nike. Kategori: Koşu Ayakkabısı. Nike Pro Koşu X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, yüksek koşu verimi, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, yüksek koşu verimi, geniş burun, nefes alan. Fiyat: 1320.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: kadın."
459,Adidas Ultra Spor Lite,Adidas,Spor Ayakkabı,2550.0,"Adidas Ultra Spor Lite. Marka: Adidas. Kategori: Spor Ayakkabı. Adidas Ultra Spor Lite, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: terletmeyen, ortopedik. Fiyat: 2550.0 TL. Sezon: 4 mevsim. Renk: Kırmızı. Cinsiyet: erkek."
460,Puma Ultra Spor Plus,Puma,Spor Ayakkabı,1640.0,"Puma Ultra Spor Plus. Marka: Puma. Kategori: Spor Ayakkabı. Puma Ultra Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, su geçirmez, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, su geçirmez, yüksek taban, terletmeyen. Fiyat: 1640.0 TL. Sezon: kışlık. Renk: Turuncu. Cinsiyet: erkek."
461,Skechers Comfort Koşu Max,Skechers,Koşu Ayakkabısı,2300.0,"Skechers Comfort Koşu Max. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Comfort Koşu Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, nefes alan. Fiyat: 2300.0 TL. Sezon: 4 mevsim. Renk: Yeşil. Cinsiyet: unisex."
462,Asics Speed Spor X,Asics,Spor Şort,760.0,"Asics Speed Spor X. Marka: Asics. Kategori: Spor Şort. Asics Speed Spor X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, esnek bel, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: fermuarlı cep, esnek bel, dar kesim. Fiyat: 760.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: erkek."
463,Salomon Pro Spor 3.0,Salomon,Spor Şort,380.0,"Salomon Pro Spor 3.0. Marka: Salomon. Kategori: Spor Şort. Salomon Pro Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, geniş kesim. Fiyat: 380.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: unisex."
464,Nike Speed Spor Lite,Nike,Spor Şort,480.0,"Nike Speed Spor Lite. Marka: Nike. Kategori: Spor Şort. Nike Speed Spor Lite, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, hafif. Fiyat: 480.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: unisex."
466,Reebok Profesyonel Koşu Lite,Reebok,Koşu Ayakkabısı,590.0,"Reebok Profesyonel Koşu Lite. Marka: Reebok. Kategori: Koşu Ayakkabısı. Reebok Profesyonel Koşu Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yastıklı taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş burun, yastıklı taban, amortisörlü. Fiyat: 590.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: kadın."
467,Salomon Profesyonel Spor Boost,Salomon,Spor Tişört,320.0,"Salomon Profesyonel Spor Boost. Marka: Salomon. Kategori: Spor Tişört. Salomon Profesyonel Spor Boost, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, nem emici. Fiyat: 320.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: unisex."
470,Reebok Speed Spor 3.0,Reebok,Spor Tişört,450.0,"Reebok Speed Spor 3.0. Marka: Reebok. Kategori: Spor Tişört. Reebok Speed Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, elastik, hızlı kuruyan. Fiyat: 450.0 TL. Sezon: 4 mevsim. Renk: Gri. Cinsiyet: unisex."
471,Reebok Elite Spor Lite,Reebok,Spor Tişört,420.0,"Reebok Elite Spor Lite. Marka: Reebok. Kategori: Spor Tişört. Reebok Elite Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nem emici, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, nem emici, antimikrobiyal, elastik, UV korumalı. Fiyat: 420.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: erkek."
476,Puma Pro Koşu X,Puma,Koşu Ayakkabısı,1330.0,"Puma Pro Koşu X. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Pro Koşu X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, geniş burun, yüksek koşu verimi, nefes alan, hafif. Fiyat: 1330.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: erkek."
477,New Balance Pro Koşu X,New Balance,Koşu Ayakkabısı,1770.0,"New Balance Pro Koşu X. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Pro Koşu X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, hafif. Fiyat: 1770.0 TL. Sezon: 4 mevsim. Renk: Kırmızı. Cinsiyet: erkek."
479,Skechers Speed Koşu Boost,Skechers,Koşu Ayakkabısı,850.0,"Skechers Speed Koşu Boost. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Speed Koşu Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, karbon plaka. Fiyat: 850.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
480,New Balance Ultra Koşu Max,New Balance,Koşu Ayakkabısı,1140.0,"New Balance Ultra Koşu Max. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Ultra Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, amortisörlü. Fiyat: 1140.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: erkek."
481,Under Armour Profesyonel Spor X,Under Armour,Spor Şort,550.0,"Under Armour Profesyonel Spor X. Marka: Under Armour. Kategori: Spor Şort. Under Armour Profesyonel Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, hafif, hızlı kuruyan. Fiyat: 550.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: kadın."
482,Under Armour Profesyonel Spor Lite,Under Armour,Spor Şort,590.0,"Under Armour Profesyonel Spor Lite. Marka: Under Armour. Kategori: Spor Şort. Under Armour Profesyonel Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, hafif, hızlı kuruyan, dar kesim, esnek bel. Fiyat: 590.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: unisex."
483,Skechers Comfort Koşu X,Skechers,Koşu Ayakkabısı,3790.0,"Skechers Comfort Koşu X. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Comfort Koşu X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek koşu verimi, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yüksek koşu verimi, amortisörlü, geniş burun. Fiyat: 3790.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: erkek."
484,Adidas Pro Koşu Plus,Adidas,Koşu Ayakkabısı,1940.0,"Adidas Pro Koşu Plus. Marka: Adidas. Kategori: Koşu Ayakkabısı. Adidas Pro Koşu Plus, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, karbon plaka. Fiyat: 1940.0 TL. Sezon: 4 mevsim. Renk: Kırmızı. Cinsiyet: erkek."
485,Asics Pro Koşu Lite,Asics,Koşu Ayakkabısı,1840.0,"Asics Pro Koşu Lite. Marka: Asics. Kategori: Koşu Ayakkabısı. Asics Pro Koşu Lite, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, karbon plaka, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, karbon plaka, yüksek koşu verimi. Fiyat: 1840.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: kadın."
