id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active
450,Puma Speed Spor 3.0,Puma,Spor Şort,"Puma Speed Spor 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",780.0,780.0,173,erkek,yazlık,Mavi,"[""L"", ""M"", ""S"", ""XXL""]","[""hafif"", ""dar kesim""]",3.5,276,True
451,New Balance Profesyonel Spor Lite,New Balance,Spor Şort,"New Balance Profesyonel Spor Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hızlı kuruyan, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",530.0,530.0,90,kadın,yazlık,Siyah,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""fermuarl\u0131 cep"", ""h\u0131zl\u0131 kuruyan"", ""esnek bel"", ""dar kesim"", ""geni\u015f kesim""]",3.2,179,True
452,New Balance Profesyonel Koşu Max,New Balance,Koşu Ayakkabısı,"New Balance Profesyonel Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yastıklı taban, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1520.0,1520.0,76,erkek,yazlık,Gri,"[""37"", ""39"", ""40"", ""41"", ""44""]","[""nefes alan"", ""yast\u0131kl\u0131 taban"", ""y\u00fcksek ko\u015fu verimi""]",3.7,456,True
453,Puma Ultra Koşu 3.0,Puma,Koşu Ayakkabısı,"Puma Ultra Koşu 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2270.0,2270.0,8,erkek,4 mevsim,Lacivert,"[""37"", ""39"", ""40"", ""42"", ""43"", ""44"", ""45""]","[""yast\u0131kl\u0131 taban"", ""hafif"", ""karbon plaka"", ""y\u00fcksek ko\u015fu verimi"", ""nefes alan""]",3.3,101,True
454,Reebok Speed Spor Lite,Reebok,Spor Şort,"Reebok Speed Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, esnek bel, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",110.0,110.0,13,kadın,yazlık,Mor,"[""L"", ""M"", ""S"", ""XL"", ""XS""]","[""fermuarl\u0131 cep"", ""esnek bel"", ""geni\u015f kesim"", ""hafif"", ""h\u0131zl\u0131 kuruyan""]",4.4,175,True
455,Skechers Profesyonel Spor Boost,Skechers,Spor Şort,"Skechers Profesyonel Spor Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, geniş kesim, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",700.0,700.0,63,kadın,yazlık,Beyaz,"[""L"", ""S"", ""XL"", ""XS""]","[""fermuarl\u0131 cep"", ""geni\u015f kesim"", ""dar kesim"", ""h\u0131zl\u0131 kuruyan"", ""esnek bel""]",4.3,219,True
456,New Balance Profesyonel Spor V2,New Balance,Spor Tişört,"New Balance Profesyonel Spor V2, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, UV korumalı, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",230.0,290.0,78,unisex,yazlık,Kırmızı,"[""L"", ""M"", ""XL"", ""XS""]","[""nem emici"", ""UV korumal\u0131"", ""h\u0131zl\u0131 kuruyan"", ""reflektif bant"", ""elastik""]",4.4,118,True
457,Nike Pro Koşu X,Nike,Koşu Ayakkabısı,"Nike Pro Koşu X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, yüksek koşu verimi, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1320.0,1800.0,82,kadın,yazlık,Siyah,"[""37"", ""38"", ""39"", ""42"", ""44"", ""45""]","[""hafif"", ""y\u00fcksek ko\u015fu verimi"", ""geni\u015f burun"", ""nefes alan""]",3.4,241,True
458,Under Armour Pro Spor X,Under Armour,Spor Şort,"Under Armour Pro Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",620.0,620.0,199,kadın,yazlık,Mavi,"[""L"", ""M"", ""S"", ""XL"", ""XXL""]","[""dar kesim"", ""esnek bel""]",4.2,309,True
459,Adidas Ultra Spor Lite,Adidas,Spor Ayakkabı,"Adidas Ultra Spor Lite, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2550.0,2550.0,19,erkek,4 mevsim,Kırmızı,"[""37"", ""39"", ""40"", ""41"", ""43"", ""45""]","[""terletmeyen"", ""ortopedik""]",4.9,316,True
460,Puma Ultra Spor Plus,Puma,Spor Ayakkabı,"Puma Ultra Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, su geçirmez, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1640.0,1640.0,128,erkek,kışlık,Turuncu,"[""36"", ""37"", ""38"", ""40"", ""42"", ""43"", ""44"", ""45""]","[""kaymaz taban"", ""su ge\u00e7irmez"", ""y\u00fcksek taban"", ""terletmeyen""]",4.6,85,True
461,Skechers Comfort Koşu Max,Skechers,Koşu Ayakkabısı,"Skechers Comfort Koşu Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2300.0,2700.0,40,unisex,4 mevsim,Yeşil,"[""36"", ""37"", ""38"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""nefes alan""]",4.1,303,True
462,Asics Speed Spor X,Asics,Spor Şort,"Asics Speed Spor X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, esnek bel, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",760.0,880.0,13,erkek,yazlık,Lacivert,"[""M"", ""XL"", ""XS"", ""XXL""]","[""fermuarl\u0131 cep"", ""esnek bel"", ""dar kesim""]",4.3,127,True
463,Salomon Pro Spor 3.0,Salomon,Spor Şort,"Salomon Pro Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",380.0,380.0,83,unisex,yazlık,Lacivert,"[""M"", ""S"", ""XS"", ""XXL""]","[""dar kesim"", ""geni\u015f kesim""]",5.0,320,True
464,Nike Speed Spor Lite,Nike,Spor Şort,"Nike Speed Spor Lite, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",480.0,480.0,56,unisex,yazlık,Sarı,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""dar kesim"", ""hafif""]",3.6,104,True
465,Puma Elite Spor X,Puma,Spor Şort,"Puma Elite Spor X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",550.0,640.0,45,unisex,yazlık,Lacivert,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""fermuarl\u0131 cep"", ""hafif"", ""dar kesim"", ""esnek bel"", ""h\u0131zl\u0131 kuruyan""]",4.6,351,True
466,Reebok Profesyonel Koşu Lite,Reebok,Koşu Ayakkabısı,"Reebok Profesyonel Koşu Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yastıklı taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",590.0,590.0,195,kadın,yazlık,Yeşil,"[""37"", ""38"", ""39"", ""45""]","[""geni\u015f burun"", ""yast\u0131kl\u0131 taban"", ""amortis\u00f6rl\u00fc""]",4.7,478,True
467,Salomon Profesyonel Spor Boost,Salomon,Spor Tişört,"Salomon Profesyonel Spor Boost, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",320.0,320.0,144,unisex,4 mevsim,Beyaz,"[""L"", ""M"", ""XS"", ""XXL""]","[""hafif"", ""nem emici""]",4.8,417,True
468,Nike Speed Spor Lite,Nike,Spor Tişört,"Nike Speed Spor Lite, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, reflektif bant, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",400.0,400.0,106,erkek,yazlık,Mor,"[""L"", ""S"", ""XL"", ""XS""]","[""antimikrobiyal"", ""reflektif bant"", ""nem emici"", ""hafif""]",3.3,467,True
469,Under Armour Comfort Spor 3.0,Under Armour,Spor Tişört,"Under Armour Comfort Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",340.0,340.0,72,erkek,4 mevsim,Beyaz,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""antimikrobiyal"", ""elastik"", ""nem emici""]",3.7,315,True
470,Reebok Speed Spor 3.0,Reebok,Spor Tişört,"Reebok Speed Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",450.0,660.0,169,unisex,4 mevsim,Gri,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""antimikrobiyal"", ""elastik"", ""h\u0131zl\u0131 kuruyan""]",3.7,135,True
471,Reebok Elite Spor Lite,Reebok,Spor Tişört,"Reebok Elite Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nem emici, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",420.0,590.0,90,erkek,4 mevsim,Beyaz,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""nem emici"", ""antimikrobiyal"", ""elastik"", ""UV korumal\u0131""]",3.6,217,True
472,Reebok Speed Koşu Plus,Reebok,Koşu Ayakkabısı,"Reebok Speed Koşu Plus, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek koşu verimi, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3990.0,3990.0,56,unisex,4 mevsim,Sarı,"[""36"", ""38"", ""39"", ""40"", ""44"", ""45""]","[""amortis\u00f6rl\u00fc"", ""y\u00fcksek ko\u015fu verimi"", ""karbon plaka"", ""nefes alan"", ""yast\u0131kl\u0131 taban""]",4.4,120,True
473,Adidas Profesyonel Spor 3.0,Adidas,Spor Tişört,"Adidas Profesyonel Spor 3.0, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",360.0,360.0,14,unisex,yazlık,Yeşil,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""h\u0131zl\u0131 kuruyan"", ""UV korumal\u0131"", ""elastik""]",4.5,60,True
474,Nike Comfort Spor X,Nike,Spor Şort,"Nike Comfort Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",350.0,400.0,145,erkek,yazlık,Lacivert,"[""L"", ""M"", ""S"", ""XXL""]","[""hafif"", ""geni\u015f kesim""]",4.7,213,True
475,Skechers Elite Spor Lite,Skechers,Spor Şort,"Skechers Elite Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, esnek bel, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",520.0,610.0,101,erkek,yazlık,Siyah,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""esnek bel"", ""h\u0131zl\u0131 kuruyan"", ""geni\u015f kesim""]",4.7,348,True
476,Puma Pro Koşu X,Puma,Koşu Ayakkabısı,"Puma Pro Koşu X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1330.0,1330.0,143,erkek,yazlık,Yeşil,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""geni\u015f burun"", ""y\u00fcksek ko\u015fu verimi"", ""nefes alan"", ""hafif""]",4.2,39,True
477,New Balance Pro Koşu X,New Balance,Koşu Ayakkabısı,"New Balance Pro Koşu X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1770.0,1770.0,16,erkek,4 mevsim,Kırmızı,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""yast\u0131kl\u0131 taban"", ""hafif""]",3.4,5,True
478,Nike Pro Spor X,Nike,Spor Ayakkabı,"Nike Pro Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, su geçirmez, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2700.0,2700.0,33,erkek,4 mevsim,Mavi,"[""36"", ""37"", ""40"", ""42"", ""43"", ""44""]","[""terletmeyen"", ""su ge\u00e7irmez"", ""nefes alan"", ""y\u00fcksek taban""]",4.4,49,True
479,Skechers Speed Koşu Boost,Skechers,Koşu Ayakkabısı,"Skechers Speed Koşu Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",850.0,850.0,183,unisex,yazlık,Turuncu,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""hafif"", ""karbon plaka""]",3.5,110,True
480,New Balance Ultra Koşu Max,New Balance,Koşu Ayakkabısı,"New Balance Ultra Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1140.0,1140.0,140,erkek,4 mevsim,Siyah,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""amortis\u00f6rl\u00fc""]",4.7,408,True
481,Under Armour Profesyonel Spor X,Under Armour,Spor Şort,"Under Armour Profesyonel Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",550.0,630.0,145,kadın,yazlık,Turuncu,"[""L"", ""M"", ""S"", ""XL"", ""XXL""]","[""dar kesim"", ""hafif"", ""h\u0131zl\u0131 kuruyan""]",4.0,186,True
482,Under Armour Profesyonel Spor Lite,Under Armour,Spor Şort,"Under Armour Profesyonel Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",590.0,590.0,39,unisex,yazlık,Kırmızı,"[""L"", ""M"", ""S"", ""XL"", ""XS""]","[""geni\u015f kesim"", ""hafif"", ""h\u0131zl\u0131 kuruyan"", ""dar kesim"", ""esnek bel""]",4.7,148,True
483,Skechers Comfort Koşu X,Skechers,Koşu Ayakkabısı,"Skechers Comfort Koşu X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek koşu verimi, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3790.0,3790.0,101,erkek,yazlık,Lacivert,"[""37"", ""38"", ""39"", ""40"", ""41"", ""44"", ""45""]","[""nefes alan"", ""y\u00fcksek ko\u015fu verimi"", ""amortis\u00f6rl\u00fc"", ""geni\u015f burun""]",4.5,102,True
484,Adidas Pro Koşu Plus,Adidas,Koşu Ayakkabısı,"Adidas Pro Koşu Plus, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1940.0,2600.0,97,erkek,4 mevsim,Kırmızı,"[""36"", ""37"", ""39"", ""42"", ""43"", ""45""]","[""amortis\u00f6rl\u00fc"", ""karbon plaka""]",3.1,413,True
485,Asics Pro Koşu Lite,Asics,Koşu Ayakkabısı,"Asics Pro Koşu Lite, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, karbon plaka, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1840.0,1840.0,107,kadın,4 mevsim,Beyaz,"[""36"", ""37"", ""38"", ""39"", ""41"", ""45""]","[""yast\u0131kl\u0131 taban"", ""karbon plaka"", ""y\u00fcksek ko\u015fu verimi""]",4.0,342,True
486,New Balance Pro Spor Plus,New Balance,Spor Tişört,"New Balance Pro Spor Plus, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, reflektif bant, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",810.0,810.0,19,erkek,4 mevsim,Mor,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""elastik"", ""reflektif bant"", ""h\u0131zl\u0131 kuruyan"", ""hafif"", ""antimikrobiyal""]",4.4,296,True
487,Skechers Air Spor 3.0,Skechers,Spor Tişört,"Skechers Air Spor 3.0, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",760.0,760.0,32,kadın,4 mevsim,Mor,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""antimikrobiyal""]",4.3,327,True
488,Salomon Elite Spor V2,Salomon,Spor Tişört,"Salomon Elite Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",410.0,410.0,31,kadın,4 mevsim,Siyah,"[""L"", ""M"", ""S"", ""XL"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""hafif"", ""reflektif bant"", ""nem emici""]",4.4,332,True
